"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Fri","Mon","Sat","Sun","Thu","Tue","Wed","year","mxpsd","max","fog","NUM_COLLISIONS"
"914",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2022,17.1,75.9,1,-0.251519956020191
"915",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2022,11.1,79,0,-1.01144494253137
"916",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2022,15.9,80.1,0,-0.865305522048449
"917",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2022,14,80.1,0,-0.0469247673441043
"918",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2022,17.1,84,0,0.157670421331982
"919",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2022,13,84,0,0.0115310008490632
"920",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2022,8.9,73.9,0,0.333037725911484
"921",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2022,18.1,77,0,-0.748393985662114
"922",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2022,8.9,77,0,-1.01144494253137
"923",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2022,12,77,0,-0.163836303730439
"924",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2022,17.1,77,0,-0.514570912889444
"925",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2022,15.9,88,0,0.654544450973906
"926",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2022,9.9,88,1,-0.397659376503109
"927",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2022,11.1,79,1,0.800683871456824
"928",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2022,11.1,79,1,-0.222292071923607
"929",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2022,13,81,1,-0.105380535537272
"930",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2022,12,81,1,0.537632914587571
"931",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2022,20,82.9,0,0.216126189525149
"932",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2022,14,88,0,0.157670421331982
"933",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2022,15,88,1,0.362265610008068
"934",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2022,9.9,88,0,1.44369732158167
"935",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2022,13,88,1,0.596088682780738
"936",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2022,14,84,1,-0.573026681082612
"937",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2022,17.1,82.9,0,-0.163836303730439
"938",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2022,15.9,82.9,0,-0.251519956020191
"939",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2022,11.1,82.9,0,0.0699867690422307
"940",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2022,13,82.9,0,0.391493494104652
"941",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2022,14,90,1,0.742228103263657
"942",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2022,17.1,90,0,0.625316566877322
"943",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2022,9.9,84.9,0,0.0992146531388144
"944",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2022,11.1,81,0,0.274581957718317
"945",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2022,13,81,0,0.245354073621733
"946",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2022,14,86,0,1.15141848061583
"947",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2022,13,86,1,0.420721378201236
"948",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2022,15.9,84,1,1.12219059651925
"949",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2022,12,84.9,1,0.829911755553408
"950",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2022,18.1,84.9,0,-0.514570912889444
"951",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2022,19,84.9,0,0.976051176036327
"952",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2022,17.1,86,0,-0.0176968832475206
"953",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2022,15,80.1,0,-0.660710333372363
"954",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2022,13,80.1,0,0.0699867690422307
"955",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2022,9.9,75,0,1.94057135122359
"956",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2022,15,77,0,0.654544450973906
"957",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2022,8.9,79,0,0.596088682780738
"958",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2022,11.1,79,0,-1.27449589940062
"959",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2022,17.1,78.1,0,0.186898305428566
"960",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2022,19,78.1,0,-0.689938217468947
"961",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2022,19,79,0,-0.0469247673441043
"962",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2022,14,82.9,0,0.0407588849456469
"963",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2022,11.1,81,1,0.742228103263657
"964",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2022,8.9,81,1,-0.368431492406526
"965",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2022,13,81,1,-1.04067282662795
"966",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2022,8.9,79,1,-0.339203608309942
"967",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2022,15.9,81,0,-1.56677474036646
"968",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2022,9.9,84,1,-0.222292071923607
"969",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2022,11.1,84,1,0.362265610008068
"970",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2022,15,82,0,0.625316566877322
"971",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2022,11.1,82,0,-0.0176968832475206
"972",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2022,12,78.1,0,-0.748393985662114
"973",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2022,12,82,1,-0.0469247673441043
"974",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2022,15.9,82.9,1,0.245354073621733
"975",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2022,14,82.9,0,0.508405030490987
"976",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2022,12,82.9,0,0.128442537235398
"977",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2022,8,75.9,0,0.420721378201236
"978",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2022,11.1,77,0,-0.982217058434784
"979",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2022,11.1,77,0,-0.894533406145033
"980",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2022,12,77,0,1.61906462616117
"981",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2022,17.1,75.9,0,-0.689938217468947
"982",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2022,19,75.9,0,0.479177146394403
"983",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2022,15,78.1,0,2.32053384447918
"984",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2022,9.9,84.9,0,-0.368431492406526
"985",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2022,11.1,86,0,-0.719166101565531
"986",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2022,13,86,0,0.859139639649992
"987",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2022,13,75.9,1,1.18064636471241
"988",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2022,19,77,0,0.683772335070489
"989",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2022,19,77,0,1.41446943748508
"990",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2022,22,73.9,0,1.91134346712701
"991",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2022,9.9,73.9,0,-0.660710333372363
"992",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2022,20,79,0,0.303809841814901
"993",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2022,14,79,0,0.274581957718317
"994",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2022,14,78.1,0,0.0992146531388144
"995",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2022,8,75,0,1.47292520567825
"996",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2022,21,78.1,0,-0.163836303730439
"997",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2022,24.1,63,0,1.09296271242266
"998",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2022,27,68,0,0.0699867690422307
"999",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2022,15.9,73,0,-0.0176968832475206
"1000",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2022,17.1,73.9,0,-0.719166101565531
"1001",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2022,11.1,75,0,-1.65445839265621
"1002",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2022,15.9,75,0,-0.0176968832475206
"1003",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2022,18.1,71.1,0,0.888367523746576
"1004",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2022,13,68,0,1.26833001700216
"1005",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2022,19,66.9,0,1.26833001700216
"1006",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2022,28,64.9,0,-1.1283564789177
"1007",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2022,22.9,59,0,1.15141848061583
"1008",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2022,22.9,63,0,-0.426887260599693
"1009",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2022,25.1,68,1,-1.18681224711087
"1010",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2022,15,66,1,1.50215308977483
"1011",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2022,12,68,1,1.12219059651925
"1012",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2022,13,68,0,0.596088682780738
"1013",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2022,19,63,0,-1.21604013120745
"1014",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2022,14,66.9,0,-2.00519300181522
"1015",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2022,9.9,69.1,1,-0.193064187827023
"1016",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2022,11.1,71.1,0,0.888367523746576
"1017",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2022,17.1,71.1,0,0.566860798684154
"1018",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2022,28,70,1,1.82365981483726
"1019",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2022,8.9,70,1,-0.280747840116774
"1020",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2022,9.9,70,1,-1.06990071072454
"1021",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2022,14,70,0,-0.631482449275779
"1022",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2022,22.9,70,0,-1.01144494253137
"1023",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2022,20,70,0,0.0407588849456469
"1024",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2022,21,62.1,0,0.420721378201236
"1025",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2022,17.1,64.9,0,1.47292520567825
"1026",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2022,8,64.9,0,1.209874248809
"1027",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2022,19,64.9,0,-1.27449589940062
"1028",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2022,14,75.9,1,0.333037725911484
"1029",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2022,13,75.9,1,0.303809841814901
"1030",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2022,12,75.9,1,-0.543798796986028
"1031",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2022,17.1,75,1,0.888367523746576
"1032",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2022,22,72,0,0.508405030490987
"1033",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2022,15,63,0,0.683772335070489
"1034",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2022,7,66,1,0.157670421331982
"1035",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2022,8.9,66.9,0,0.0407588849456469
"1036",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2022,12,64,0,-0.163836303730439
"1037",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2022,19,66.9,0,1.09296271242266
"1038",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2022,9.9,66.9,0,0.976051176036327
"1039",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2022,11.1,69.1,1,0.0699867690422307
"1040",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2022,13,71.1,0,0.274581957718317
"1041",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2022,14,71.1,0,-1.53754685626988
"1042",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2022,15.9,71.1,0,-0.134608419633856
"1043",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2022,22,71.1,0,-1.56677474036646
"1044",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2022,18.1,60.1,0,-0.748393985662114
"1045",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2022,18.1,66,0,-0.543798796986028
"1046",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2022,15,69.1,0,0.742228103263657
"1047",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2022,26,69.1,0,-0.426887260599693
"1048",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2022,19,69.1,1,-1.39140743578696
"1049",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2022,20,64.9,0,-0.602254565179196
"1050",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2022,8,50,0,0.391493494104652
"1051",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2022,28.9,64.9,0,0.537632914587571
"1052",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2022,19,64.9,0,0.157670421331982
"1053",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2022,22,51.1,0,0.0115310008490632
"1054",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2022,21,50,0,1.00527906013291
"1055",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2022,20,50,0,-1.04067282662795
"1056",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2022,22.9,46.9,0,0.625316566877322
"1057",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2022,28,52,0,0.625316566877322
"1058",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2022,17.1,55.9,0,0.362265610008068
"1059",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2022,12,55.9,0,-2.73589010422981
"1060",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2022,18.1,57.9,0,-1.50831897217329
"1061",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2022,22.9,57.9,0,-1.09912859482112
"1062",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2022,15.9,59,0,-1.36217955169037
"1063",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2022,22,62.1,0,-0.894533406145033
"1064",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2022,18.1,61,0,-1.30372378349721
"1065",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2022,24.1,59,0,-0.163836303730439
"1066",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2022,24.1,60.1,0,0.186898305428566
"1067",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2022,17.1,52,0,0.391493494104652
"1068",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2022,28.9,59,0,-0.134608419633856
"1069",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2022,20,60.1,0,-0.865305522048449
"1070",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2022,8.9,50,0,-0.456115144696277
"1071",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2022,15.9,57,0,0.976051176036327
"1072",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2022,15.9,57,0,0.391493494104652
"1073",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2022,22.9,54,1,0.0407588849456469
"1074",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2022,22.9,48,0,0.596088682780738
"1075",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2022,24.1,48,0,-0.923761290241617
"1076",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2022,19,45,0,-1.47909108807671
"1077",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2022,22,44.1,0,-0.0761526514406881
"1078",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2022,17.1,44.1,0,0.508405030490987
"1079",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2022,28,42.1,0,-0.689938217468947
"1080",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2022,24.1,48,0,1.47292520567825
"1081",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2022,24.1,53.1,0,2.58358480134843
"1082",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2022,26,46,1,-0.193064187827023
"1083",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2022,15,45,0,-1.27449589940062
"1084",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2022,20,45,0,-0.222292071923607
"1085",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2022,19,44.1,0,-0.543798796986028
"1086",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2022,9.9,45,0,-0.485343028792861
"1087",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2022,18.1,50,0,0.157670421331982
"1088",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2022,35.9,57.9,0,0.771455987360241
"1089",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2022,39,39.9,0,-0.514570912889444
"1090",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2022,26,32,0,-3.02816894519565
"1091",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2022,15,36,0,-2.79434587242298
"1092",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2022,15.9,41,0,-2.09287665410497
"1093",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2022,15.9,48.9,0,-1.8590535813323
"1094",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2022,12,52,0,-2.3851554950708
"1095",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2022,11.1,55,0,0.420721378201236
"1096",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2022,15,54,1,-1.04067282662795
"1097",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2023,17.1,54,1,0.32655595943803
"1098",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2023,13,51.1,0,-1.83148965547847
"1099",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,17.1,53.6,1,-1.23724521079132
"1100",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2023,13,57,1,-0.424068602272057
"1101",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023,17.1,51.1,1,-0.924484976745449
"1102",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2023,15.9,48.9,0,-0.955761000150036
"1103",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2023,14,48.9,0,-2.61339024059315
"1104",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2023,17.1,45,0,-2.39445807676104
"1105",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2023,14,46,0,-0.70555281291334
"1106",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,15.9,46,0,-0.39279257886747
"1107",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2023,28,42.1,0,-1.5187294214326
"1108",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023,18.1,46,0,0.482936076460965
"1109",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2023,20,53.1,1,1.07718052114812
"1110",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2023,24.1,48.9,1,-0.517896672485818
"1111",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2023,36.9,48.9,0,-2.2380779597381
"1112",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2023,31.1,39,0,-1.48745339802801
"1113",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,19,45,0,-0.267688485249122
"1114",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2023,15,48.9,0,-0.205136438439948
"1115",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023,15.9,48.9,0,1.04590449774353
"1116",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2023,19,48,0,-0.924484976745449
"1117",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2023,15,48,0,-1.08086509376838
"1118",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2023,15.9,43,0,-0.674276789508753
"1119",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2023,19,52,1,-0.330240532058296
"1120",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,21,52,0,-0.924484976745449
"1121",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2023,18.1,42.1,0,-0.267688485249122
"1122",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023,29.9,52,0,-0.267688485249122
"1123",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2023,22.9,52,0,-0.924484976745449
"1124",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2023,17.1,50,0,-0.142584391630774
"1125",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2023,17.1,50,0,-1.55000544483719
"1126",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2023,14,51.1,1,-1.01831304695921
"1127",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,17.1,51.1,1,-0.111308368226187
"1128",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2023,14,45,0,-0.267688485249122
"1129",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023,13,36,0,-0.0487563214170135
"1130",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2023,31.1,39,0,1.32738870838481
"1131",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2023,28.9,16,0,-1.33107328100508
"1132",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2023,18.1,46.9,0,-1.80021363207388
"1133",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2023,24.1,46.9,1,-0.298964508653709
"1134",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,27,45,0,-0.205136438439948
"1135",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2023,14,48.9,0,-0.861932929936275
"1136",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023,13,48.9,0,-0.830656906531688
"1137",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2023,22,55,1,1.01462847433894
"1138",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2023,22,55,0,-0.111308368226187
"1139",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2023,13,44.1,0,-1.73766158526471
"1140",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2023,21,44.1,0,-0.0174802980124266
